filename,width,height,class,xmin,ymin,xmax,ymax
2020-10-21_14-00-27.jpg,1280,720,Allis_clamp,350,150,1034,543
2020-10-21_14-00-33.jpg,1280,720,Allis_clamp,350,149,1034,542
2020-10-21_14-00-47.jpg,1280,720,Allis_clamp,356,156,1040,549
2020-10-21_14-00-58.jpg,1280,720,Allis_clamp,359,165,1043,558
2020-10-21_14-01-11.jpg,1280,720,Allis_clamp,361,151,1025,570
2020-10-21_14-01-18.jpg,1280,720,Allis_clamp,363,149,1027,568
2020-10-21_14-02-15.jpg,1280,720,Allis_clamp,365,147,1029,566
2020-10-21_14-02-22.jpg,1280,720,Allis_clamp,363,146,1027,565
2020-10-21_14-02-29.jpg,1280,720,Allis_clamp,349,144,1025,588
2020-10-21_14-02-36.jpg,1280,720,Allis_clamp,351,148,1027,592
2020-10-21_14-02-42.jpg,1280,720,Allis_clamp,349,143,1017,598
2020-10-21_14-02-48.jpg,1280,720,Allis_clamp,352,140,1020,595
2020-10-21_14-02-55.jpg,1280,720,Allis_clamp,358,140,1026,595
2020-10-21_14-03-02.jpg,1280,720,Allis_clamp,354,143,1022,598
2020-10-21_14-03-08.jpg,1280,720,Allis_clamp,356,140,1024,595
2020-10-21_14-03-17.jpg,1280,720,Allis_clamp,351,138,1022,612
2020-10-21_14-03-25.jpg,1280,720,Allis_clamp,349,120,1018,610
2020-10-21_14-03-35.jpg,1280,720,Allis_clamp,353,118,1022,608
2020-10-21_14-03-43.jpg,1280,720,Allis_clamp,351,112,1008,621
2020-10-21_14-03-51.jpg,1280,720,Allis_clamp,346,115,1003,624
2020-10-21_14-04-00.jpg,1280,720,Allis_clamp,349,113,1006,622
2020-10-21_14-04-40.jpg,1280,720,Allis_clamp,350,104,983,621
2020-10-21_14-04-47.jpg,1280,720,Allis_clamp,361,78,979,625
2020-10-21_14-05-35.jpg,1280,720,Allis_clamp,270,71,908,620
2020-10-21_14-05-42.jpg,1280,720,Allis_clamp,268,67,920,618
2020-10-21_14-05-50.jpg,1280,720,Allis_clamp,267,63,919,614
2020-10-21_14-05-57.jpg,1280,720,Allis_clamp,265,96,929,612
2020-10-21_14-06-04.jpg,1280,720,Allis_clamp,276,88,940,604
2020-10-21_14-06-11.jpg,1280,720,Allis_clamp,277,86,941,602
2020-10-21_14-06-18.jpg,1280,720,Allis_clamp,283,84,947,600
2020-10-21_14-06-31.jpg,1280,720,Allis_clamp,281,101,945,617
2020-10-21_14-06-38.jpg,1280,720,Allis_clamp,317,93,958,619
2020-10-21_14-06-48.jpg,1280,720,Allis_clamp,316,92,957,618
2020-10-21_14-06-55.jpg,1280,720,Allis_clamp,316,84,955,628
2020-10-21_14-07-05.jpg,1280,720,Allis_clamp,315,87,954,631
2020-10-21_14-07-11.jpg,1280,720,Allis_clamp,316,88,955,632
2020-10-21_14-07-19.jpg,1280,720,Allis_clamp,318,84,957,628
2020-10-21_14-07-31.jpg,1280,720,Allis_clamp,317,71,955,636
2020-10-21_14-07-39.jpg,1280,720,Allis_clamp,319,75,957,640
2020-10-21_14-07-48.jpg,1280,720,Allis_clamp,314,63,951,647
2020-10-21_14-07-56.jpg,1280,720,Allis_clamp,310,72,947,656
2020-10-21_14-08-28.jpg,1280,720,Allis_clamp,316,68,953,652
2020-10-21_14-08-35.jpg,1280,720,Allis_clamp,318,54,951,659
2020-10-21_14-08-42.jpg,1280,720,Allis_clamp,325,55,958,660
2020-10-21_14-08-49.jpg,1280,720,Allis_clamp,323,64,956,669
2020-10-21_14-08-58.jpg,1280,720,Allis_clamp,321,60,954,665
2020-10-21_14-09-06.jpg,1280,720,Allis_clamp,321,61,954,666
2020-10-21_14-09-14.jpg,1280,720,Allis_clamp,319,53,939,664
2020-10-21_14-09-22.jpg,1280,720,Allis_clamp,325,51,947,673
2020-10-21_14-09-30.jpg,1280,720,Allis_clamp,358,28,921,674
2020-10-21_14-09-39.jpg,1280,720,Allis_clamp,357,33,920,679
2020-10-21_14-09-47.jpg,1280,720,Allis_clamp,358,31,921,677
2020-10-21_14-10-49.jpg,1280,720,Allis_clamp,359,29,922,675
2020-10-21_14-10-57.jpg,1280,720,Allis_clamp,352,13,886,671
2020-10-21_14-11-04.jpg,1280,720,Allis_clamp,351,27,885,685
2020-10-21_14-11-12.jpg,1280,720,Allis_clamp,357,15,874,696
2020-10-21_14-11-20.jpg,1280,720,Allis_clamp,361,11,878,692
2020-10-21_14-11-27.jpg,1280,720,Allis_clamp,362,9,879,690
2020-10-21_14-11-36.jpg,1280,720,Allis_clamp,364,16,881,697
2020-10-21_14-11-44.jpg,1280,720,Allis_clamp,362,17,836,695
2020-10-21_14-11-53.jpg,1280,720,Allis_clamp,371,4,845,682
2020-10-21_14-12-01.jpg,1280,720,Allis_clamp,379,13,853,691
2020-10-21_14-12-18.jpg,1280,720,Allis_clamp,392,17,866,695
2020-10-21_14-12-27.jpg,1280,720,Allis_clamp,390,27,864,705
2020-10-21_14-12-36.jpg,1280,720,Allis_clamp,494,24,860,703
2020-10-21_14-12-45.jpg,1280,720,Allis_clamp,495,26,861,705
2020-10-21_14-12-53.jpg,1280,720,Allis_clamp,508,32,873,720
2020-10-21_14-13-02.jpg,1280,720,Allis_clamp,515,21,880,709
2020-10-21_14-13-08.jpg,1280,720,Allis_clamp,526,21,891,709
2020-10-21_14-13-14.jpg,1280,720,Allis_clamp,542,21,907,709
2020-10-21_14-13-21.jpg,1280,720,Allis_clamp,553,19,918,707
2020-10-21_14-13-31.jpg,1280,720,Allis_clamp,563,16,928,704
2020-10-21_14-13-46.jpg,1280,720,Allis_clamp,560,16,925,704
2020-10-21_14-14-01.jpg,1280,720,Allis_clamp,558,14,939,701
2020-10-21_14-14-08.jpg,1280,720,Allis_clamp,556,12,958,700
2020-10-21_14-14-14.jpg,1280,720,Allis_clamp,556,11,968,704
2020-10-21_14-18-26.jpg,1280,720,Allis_clamp,555,10,967,703
2020-10-21_14-18-33.jpg,1280,720,Allis_clamp,550,19,970,707
2020-10-21_14-18-41.jpg,1280,720,Allis_clamp,544,32,993,708
2020-10-21_14-18-49.jpg,1280,720,Allis_clamp,532,30,981,706
2020-10-21_14-18-56.jpg,1280,720,Allis_clamp,530,28,1018,698
2020-10-21_14-19-03.jpg,1280,720,Allis_clamp,528,38,1032,692
2020-10-21_14-19-11.jpg,1280,720,Allis_clamp,529,43,1033,697
2020-10-21_14-19-18.jpg,1280,720,Allis_clamp,506,52,1032,694
2020-10-21_14-19-25.jpg,1280,720,Allis_clamp,518,57,1044,699
2020-10-21_14-19-32.jpg,1280,720,Allis_clamp,520,54,1046,696
2020-10-21_14-19-39.jpg,1280,720,Allis_clamp,521,55,1047,697
2020-10-21_14-19-46.jpg,1280,720,Allis_clamp,515,55,1060,688
2020-10-21_14-19-54.jpg,1280,720,Allis_clamp,499,70,1058,686
2020-10-21_14-20-00.jpg,1280,720,Allis_clamp,500,68,1059,684
2020-10-21_14-20-07.jpg,1280,720,Allis_clamp,503,67,1062,683
2020-10-21_14-20-13.jpg,1280,720,Allis_clamp,501,65,1082,681
2020-10-21_14-20-19.jpg,1280,720,Allis_clamp,502,76,1083,665
2020-10-21_14-22-20.jpg,1280,720,Allis_clamp,499,68,1080,657
2020-10-21_14-22-27.jpg,1280,720,Allis_clamp,497,66,1106,646
2020-10-21_14-22-33.jpg,1280,720,Allis_clamp,491,118,1114,654
2020-10-21_14-22-47.jpg,1280,720,Allis_clamp,483,119,1106,655
2020-10-21_14-23-00.jpg,1280,720,Allis_clamp,482,115,1105,651
2020-10-21_14-23-08.jpg,1280,720,Allis_clamp,481,111,1104,647
2020-10-21_14-23-15.jpg,1280,720,Allis_clamp,476,113,1111,636
2020-10-21_14-23-22.jpg,1280,720,Allis_clamp,471,142,1125,634
2020-10-21_14-23-28.jpg,1280,720,Allis_clamp,473,139,1127,631
2020-10-21_14-23-34.jpg,1280,720,Allis_clamp,471,134,1125,626
2020-10-21_14-23-47.jpg,1280,720,Allis_clamp,452,138,1118,616
2020-10-21_14-23-52.jpg,1280,720,Allis_clamp,454,147,1120,625
2020-10-21_14-23-59.jpg,1280,720,Allis_clamp,455,145,1121,623
2020-10-21_14-24-05.jpg,1280,720,Allis_clamp,441,157,1107,635
2020-10-21_15-36-59.jpg,1280,720,Allis_clamp,437,170,1135,676
2020-10-21_15-37-06.jpg,1280,720,Allis_clamp,439,167,1137,673
2020-10-21_15-38-07.jpg,1280,720,Allis_clamp,435,166,1133,672
2020-10-21_15-38-16.jpg,1280,720,Allis_clamp,436,163,1134,669
2020-10-21_15-38-53.jpg,1280,720,Allis_clamp,427,165,1125,671
2020-10-21_15-39-01.jpg,1280,720,Allis_clamp,438,165,1136,671
2020-10-21_15-39-10.jpg,1280,720,Allis_clamp,433,163,1131,669
2020-10-21_15-39-17.jpg,1280,720,Allis_clamp,431,208,1136,603
2020-10-21_15-39-24.jpg,1280,720,Allis_clamp,430,203,1135,598
2020-10-21_15-39-30.jpg,1280,720,Allis_clamp,432,197,1137,592
2020-10-21_15-39-39.jpg,1280,720,Allis_clamp,433,185,1129,548
2020-10-21_15-39-46.jpg,1280,720,Allis_clamp,425,174,1121,537
2020-10-21_15-39-52.jpg,1280,720,Allis_clamp,422,158,1118,521
2020-10-21_15-39-58.jpg,1280,720,Allis_clamp,420,146,1116,509
2020-10-21_15-40-04.jpg,1280,720,Allis_clamp,424,137,1120,500
2020-10-21_15-40-10.jpg,1280,720,Allis_clamp,422,133,1118,496
2020-10-21_15-40-16.jpg,1280,720,Allis_clamp,422,113,1118,476
2020-10-21_15-40-23.jpg,1280,720,Allis_clamp,421,105,1117,468
2020-10-21_15-55-05.jpg,1280,720,Allis_clamp,424,83,1120,446
2020-10-21_15-55-14.jpg,1280,720,Allis_clamp,425,70,1121,433
2020-10-21_15-55-24.jpg,1280,720,Allis_clamp,425,65,1121,428
2020-10-21_15-55-38.jpg,1280,720,Allis_clamp,421,62,1117,425
2020-10-21_15-55-58.jpg,1280,720,Allis_clamp,365,61,1117,440
2020-10-21_15-56-19.jpg,1280,720,Allis_clamp,367,177,1094,540
2020-10-21_15-56-31.jpg,1280,720,Allis_clamp,368,177,1095,540
2020-10-21_15-56-38.jpg,1280,720,Allis_clamp,370,172,1097,535
2020-10-21_15-56-45.jpg,1280,720,Allis_clamp,369,170,1096,533
2020-10-21_15-56-51.jpg,1280,720,Allis_clamp,367,146,1079,561
2020-10-21_15-56-59.jpg,1280,720,Allis_clamp,375,140,1087,555
2020-10-21_15-57-15.jpg,1280,720,Allis_clamp,374,138,1086,553
2020-10-21_15-57-23.jpg,1280,720,Allis_clamp,380,139,1067,574
2020-10-21_15-57-30.jpg,1280,720,Allis_clamp,384,136,1071,571
2020-10-21_15-57-47.jpg,1280,720,Allis_clamp,386,133,1073,568
2020-10-21_15-57-54.jpg,1280,720,Allis_clamp,387,123,1063,576
2020-10-21_15-58-01.jpg,1280,720,Allis_clamp,393,124,1069,577
2020-10-21_15-58-08.jpg,1280,720,Allis_clamp,397,121,1058,581
2020-10-21_15-58-15.jpg,1280,720,Allis_clamp,401,100,1059,604
2020-10-21_15-58-24.jpg,1280,720,Allis_clamp,401,96,1059,600
2020-10-21_15-58-32.jpg,1280,720,Allis_clamp,408,103,1066,607
2020-10-21_15-58-40.jpg,1280,720,Allis_clamp,409,89,1052,609
2020-10-21_15-58-54.jpg,1280,720,Allis_clamp,411,93,1050,621
2020-10-21_15-59-01.jpg,1280,720,Allis_clamp,414,84,1043,622
2020-10-21_15-59-14.jpg,1280,720,Allis_clamp,413,82,1043,639
2020-10-21_15-59-20.jpg,1280,720,Allis_clamp,412,78,1042,635
2020-10-21_15-59-28.jpg,1280,720,Allis_clamp,413,69,1028,650
2020-10-21_15-59-37.jpg,1280,720,Allis_clamp,414,65,1029,646
2020-10-21_15-59-59.jpg,1280,720,Allis_clamp,417,72,1032,653
2020-10-21_16-00-06.jpg,1280,720,Allis_clamp,411,66,1014,654
2020-10-21_16-00-12.jpg,1280,720,Allis_clamp,410,58,1003,663
2020-10-21_16-00-18.jpg,1280,720,Allis_clamp,411,65,1004,670
2020-10-21_16-00-25.jpg,1280,720,Allis_clamp,410,64,1003,669
2020-10-21_16-00-31.jpg,1280,720,Allis_clamp,411,67,998,681
2020-10-21_16-00-37.jpg,1280,720,Allis_clamp,414,50,991,685
2020-10-21_16-00-44.jpg,1280,720,Allis_clamp,414,47,991,682
2020-10-21_16-00-51.jpg,1280,720,Allis_clamp,413,52,990,687
2020-10-21_16-01-13.jpg,1280,720,Allis_clamp,415,50,992,685
2020-10-21_16-01-21.jpg,1280,720,Allis_clamp,416,46,966,692
2020-10-21_16-01-27.jpg,1280,720,Allis_clamp,413,38,947,692
2020-10-21_16-01-34.jpg,1280,720,Allis_clamp,411,30,945,684
2020-10-21_16-01-40.jpg,1280,720,Allis_clamp,409,24,924,688
2020-10-21_16-01-47.jpg,1280,720,Allis_clamp,408,22,923,686
2020-10-21_16-01-54.jpg,1280,720,Allis_clamp,407,26,922,690
2020-10-21_16-02-00.jpg,1280,720,Allis_clamp,409,17,871,689
2020-10-21_16-02-06.jpg,1280,720,Allis_clamp,407,21,869,693
2020-10-21_16-02-13.jpg,1280,720,Allis_clamp,407,24,835,695
2020-10-21_16-02-38.jpg,1280,720,Allis_clamp,409,22,837,693
2020-10-21_16-02-46.jpg,1280,720,Allis_clamp,408,20,836,691
2020-10-21_16-02-53.jpg,1280,720,Allis_clamp,406,26,806,689
2020-10-21_16-03-00.jpg,1280,720,Allis_clamp,408,23,808,686
2020-10-21_16-03-16.jpg,1280,720,Allis_clamp,406,18,771,679
2020-10-21_16-03-23.jpg,1280,720,Allis_clamp,391,18,756,679
2020-10-21_16-03-29.jpg,1280,720,Allis_clamp,389,16,744,693
2020-10-21_16-03-35.jpg,1280,720,Allis_clamp,387,15,742,692
2020-10-21_16-03-40.jpg,1280,720,Allis_clamp,388,19,743,696
2020-10-21_16-04-10.jpg,1280,720,Allis_clamp,391,13,746,690
2020-10-21_16-04-17.jpg,1280,720,Allis_clamp,376,18,731,695
2020-10-21_16-04-23.jpg,1280,720,Allis_clamp,374,16,708,694
2020-10-21_16-04-29.jpg,1280,720,Allis_clamp,372,18,706,696
2020-10-21_16-04-35.jpg,1280,720,Allis_clamp,362,16,696,694
2020-10-21_16-04-41.jpg,1280,720,Allis_clamp,349,15,683,693
2020-10-21_16-04-47.jpg,1280,720,Allis_clamp,338,16,672,694
2020-10-21_16-06-09.jpg,1280,720,Allis_clamp,331,2,665,680
2020-10-21_16-06-18.jpg,1280,720,Allis_clamp,323,4,657,682
2020-10-21_16-06-25.jpg,1280,720,Allis_clamp,318,5,652,683
2020-10-21_16-06-32.jpg,1280,720,Allis_clamp,316,7,650,685
2020-10-21_16-06-38.jpg,1280,720,Allis_clamp,304,5,638,683
2020-10-21_16-06-44.jpg,1280,720,Allis_clamp,304,6,647,684
2020-10-21_16-06-50.jpg,1280,720,Allis_clamp,303,10,646,688
2020-10-21_16-06-59.jpg,1280,720,Allis_clamp,280,19,666,689
2020-10-21_16-07-05.jpg,1280,720,Allis_clamp,277,14,663,684
2020-10-21_16-07-14.jpg,1280,720,Allis_clamp,241,28,661,682
2020-10-21_16-07-20.jpg,1280,720,Allis_clamp,239,26,668,677
2020-10-21_16-07-27.jpg,1280,720,Allis_clamp,237,24,679,676
2020-10-21_16-07-33.jpg,1280,720,Allis_clamp,235,22,690,673
2020-10-21_16-07-40.jpg,1280,720,Allis_clamp,213,45,691,684
2020-10-21_16-07-45.jpg,1280,720,Allis_clamp,211,43,703,681
2020-10-21_16-08-44.jpg,1280,720,Allis_clamp,216,41,708,679
2020-10-21_16-09-01.jpg,1280,720,Allis_clamp,217,40,709,678
2020-10-21_16-09-07.jpg,1280,720,Allis_clamp,192,51,702,685
2020-10-21_16-09-13.jpg,1280,720,Allis_clamp,202,57,712,691
2020-10-21_16-09-19.jpg,1280,720,Allis_clamp,200,55,720,691
2020-10-21_16-09-24.jpg,1280,720,Allis_clamp,192,59,729,692
2020-10-21_16-09-29.jpg,1280,720,Allis_clamp,191,62,728,695
2020-10-21_16-09-35.jpg,1280,720,Allis_clamp,189,60,744,673
2020-10-21_16-09-41.jpg,1280,720,Allis_clamp,187,58,745,662
2020-10-21_16-09-53.jpg,1280,720,Allis_clamp,176,85,767,669
2020-10-21_16-10-00.jpg,1280,720,Allis_clamp,173,90,764,674
2020-10-21_16-10-07.jpg,1280,720,Allis_clamp,179,88,770,672
2020-10-21_16-10-13.jpg,1280,720,Allis_clamp,169,98,787,649
2020-10-21_16-10-27.jpg,1280,720,Allis_clamp,169,96,787,647
2020-10-21_16-10-33.jpg,1280,720,Allis_clamp,171,95,789,646
2020-10-21_16-10-39.jpg,1280,720,Allis_clamp,166,103,824,630
2020-10-21_16-10-45.jpg,1280,720,Allis_clamp,168,103,826,630
2020-10-21_16-11-11.jpg,1280,720,Allis_clamp,170,107,828,634
2020-10-21_16-11-16.jpg,1280,720,Allis_clamp,167,104,825,631
2020-10-21_16-11-22.jpg,1280,720,Allis_clamp,177,106,835,633
2020-10-21_16-11-28.jpg,1280,720,Allis_clamp,180,164,852,579
2020-10-21_16-11-33.jpg,1280,720,Allis_clamp,188,165,860,580
2020-10-21_16-11-39.jpg,1280,720,Allis_clamp,189,163,861,578
2020-10-21_16-11-45.jpg,1280,720,Allis_clamp,197,159,869,574
2020-10-21_16-11-50.jpg,1280,720,Allis_clamp,198,157,870,572
2020-10-21_16-12-20.jpg,1280,720,Allis_clamp,203,155,875,570
2020-10-21_16-12-26.jpg,1280,720,Allis_clamp,203,152,875,567
2020-10-21_16-12-32.jpg,1280,720,Allis_clamp,206,146,885,553
2020-10-21_16-12-37.jpg,1280,720,Allis_clamp,209,141,888,548
2020-10-21_16-12-43.jpg,1280,720,Allis_clamp,214,139,893,546
2020-10-21_16-12-49.jpg,1280,720,Allis_clamp,214,137,893,544
2020-10-21_16-12-55.jpg,1280,720,Allis_clamp,220,131,899,538
2020-10-21_16-13-01.jpg,1280,720,Allis_clamp,222,128,901,535
2020-10-21_16-13-06.jpg,1280,720,Allis_clamp,221,131,900,538
2020-10-21_16-15-32.jpg,1280,720,Allis_clamp,219,155,898,562
2020-10-21_16-15-37.jpg,1280,720,Allis_clamp,216,175,895,582
2020-10-21_16-15-43.jpg,1280,720,Allis_clamp,216,180,895,587
2020-10-21_16-15-48.jpg,1280,720,Allis_clamp,215,178,894,585
2020-10-21_16-15-53.jpg,1280,720,Allis_clamp,216,198,895,605
2020-10-21_16-15-59.jpg,1280,720,Allis_clamp,214,205,893,612
2020-10-21_16-16-05.jpg,1280,720,Allis_clamp,213,204,892,611
2020-10-21_16-16-11.jpg,1280,720,Allis_clamp,210,169,891,622
2020-10-21_16-16-16.jpg,1280,720,Allis_clamp,212,167,893,620
2020-10-21_16-16-23.jpg,1280,720,Allis_clamp,210,148,870,637
2020-10-21_16-16-41.jpg,1280,720,Allis_clamp,194,123,833,654
2020-10-21_16-48-37.jpg,1280,720,Pean_forcep,274,129,1039,480
2020-10-21_16-48-42.jpg,1280,720,Pean_forcep,272,133,1037,484
2020-10-21_16-53-54.jpg,1280,720,Pean_forcep,273,135,1038,486
2020-10-21_16-53-59.jpg,1280,720,Pean_forcep,274,124,1039,475
2020-10-21_16-54-05.jpg,1280,720,Pean_forcep,269,141,1034,492
2020-10-21_16-54-11.jpg,1280,720,Pean_forcep,274,140,1039,491
2020-10-21_16-54-16.jpg,1280,720,Pean_forcep,265,148,1030,499
2020-10-21_16-54-23.jpg,1280,720,Pean_forcep,281,168,1046,519
2020-10-21_16-54-28.jpg,1280,720,Pean_forcep,286,179,1051,530
2020-10-21_16-54-35.jpg,1280,720,Pean_forcep,284,184,1049,535
2020-10-21_16-54-42.jpg,1280,720,Pean_forcep,275,186,1040,537
2020-10-21_16-54-48.jpg,1280,720,Pean_forcep,277,193,1042,544
2020-10-21_16-54-55.jpg,1280,720,Pean_forcep,275,204,1040,555
2020-10-21_16-55-01.jpg,1280,720,Pean_forcep,273,205,1038,556
2020-10-21_16-55-07.jpg,1280,720,Pean_forcep,278,211,1043,562
2020-10-21_16-55-13.jpg,1280,720,Pean_forcep,276,195,1047,565
2020-10-21_16-55-18.jpg,1280,720,Pean_forcep,274,197,1041,582
2020-10-21_16-55-25.jpg,1280,720,Pean_forcep,271,197,1038,582
2020-10-21_16-55-36.jpg,1280,720,Pean_forcep,275,180,1028,598
2020-10-21_16-56-15.jpg,1280,720,Pean_forcep,274,177,1027,595
2020-10-21_16-56-20.jpg,1280,720,Pean_forcep,276,175,1029,593
2020-10-21_16-56-26.jpg,1280,720,Pean_forcep,285,157,1024,621
2020-10-21_16-56-32.jpg,1280,720,Pean_forcep,290,151,1029,615
2020-10-21_16-56-38.jpg,1280,720,Pean_forcep,295,161,1034,625
2020-10-21_16-56-44.jpg,1280,720,Pean_forcep,278,157,1017,621
2020-10-21_16-56-49.jpg,1280,720,Pean_forcep,272,159,1011,623
2020-10-21_16-56-55.jpg,1280,720,Pean_forcep,276,128,999,637
2020-10-21_16-57-01.jpg,1280,720,Pean_forcep,279,127,1002,636
2020-10-21_16-57-07.jpg,1280,720,Pean_forcep,269,130,992,639
2020-10-21_16-57-13.jpg,1280,720,Pean_forcep,267,113,976,637
2020-10-21_16-57-19.jpg,1280,720,Pean_forcep,265,97,966,636
2020-10-21_16-57-26.jpg,1280,720,Pean_forcep,267,83,949,645
2020-10-21_16-57-32.jpg,1280,720,Pean_forcep,258,78,940,640
2020-10-21_16-57-38.jpg,1280,720,Pean_forcep,260,70,925,658
2020-10-21_16-57-44.jpg,1280,720,Pean_forcep,259,75,924,663
2020-10-21_16-57-51.jpg,1280,720,Pean_forcep,258,69,923,657
2020-10-21_16-57-56.jpg,1280,720,Pean_forcep,258,38,913,660
2020-10-21_16-58-02.jpg,1280,720,Pean_forcep,258,44,913,666
2020-10-21_16-58-08.jpg,1280,720,Pean_forcep,258,48,913,670
2020-10-21_16-58-14.jpg,1280,720,Pean_forcep,265,33,908,672
2020-10-21_16-58-20.jpg,1280,720,Pean_forcep,259,45,902,684
2020-10-21_16-58-26.jpg,1280,720,Pean_forcep,261,43,904,682
2020-10-21_16-58-32.jpg,1280,720,Pean_forcep,262,21,890,692
2020-10-21_16-58-53.jpg,1280,720,Pean_forcep,260,26,888,697
2020-10-21_16-59-00.jpg,1280,720,Pean_forcep,264,17,847,692
2020-10-21_16-59-06.jpg,1280,720,Pean_forcep,285,5,804,686
2020-10-21_16-59-16.jpg,1280,720,Pean_forcep,292,1,802,700
2020-10-21_16-59-23.jpg,1280,720,Pean_forcep,293,1,803,701
2020-10-21_16-59-34.jpg,1280,720,Pean_forcep,290,1,798,709
2020-10-21_16-59-53.jpg,1280,720,Pean_forcep,294,2,802,711
2020-10-21_16-59-59.jpg,1280,720,Pean_forcep,292,6,768,715
2020-10-21_17-00-04.jpg,1280,720,Pean_forcep,285,2,745,720
2020-10-21_17-00-13.jpg,1280,720,Pean_forcep,280,1,740,718
2020-10-21_17-00-21.jpg,1280,720,Pean_forcep,290,1,722,718
2020-10-21_17-00-32.jpg,1280,720,Pean_forcep,296,1,728,719
2020-10-21_17-00-50.jpg,1280,720,Pean_forcep,302,3,706,720
2020-10-21_17-00-57.jpg,1280,720,Pean_forcep,308,1,712,718
2020-10-21_17-01-02.jpg,1280,720,Pean_forcep,323,1,678,720
2020-10-21_17-01-08.jpg,1280,720,Pean_forcep,338,1,693,718
2020-10-21_17-01-15.jpg,1280,720,Pean_forcep,347,14,683,717
2020-10-21_17-01-22.jpg,1280,720,Pean_forcep,349,12,685,715
2020-10-21_17-01-31.jpg,1280,720,Pean_forcep,344,10,680,713
2020-10-21_17-01-37.jpg,1280,720,Pean_forcep,341,8,677,711
2020-10-21_17-01-43.jpg,1280,720,Pean_forcep,345,7,681,710
2020-10-21_17-01-50.jpg,1280,720,Pean_forcep,350,4,686,707
2020-10-21_17-01-56.jpg,1280,720,Pean_forcep,352,2,688,705
2020-10-21_17-02-03.jpg,1280,720,Pean_forcep,368,17,704,720
2020-10-21_17-02-09.jpg,1280,720,Pean_forcep,373,13,709,716
2020-10-21_17-02-15.jpg,1280,720,Pean_forcep,380,11,716,714
2020-10-21_17-05-27.jpg,1280,720,Pean_forcep,387,11,723,714
2020-10-21_17-05-33.jpg,1280,720,Pean_forcep,385,17,721,720
2020-10-21_17-05-39.jpg,1280,720,Pean_forcep,387,17,723,720
2020-10-21_17-05-45.jpg,1280,720,Pean_forcep,374,11,740,713
